       13	2016-04-01 08:16:24	11	0	1	0
       10	2016-04-01 08:18:15	11	0	1	0
        8	2016-04-01 08:18:19	11	0	1	0
        4	2016-04-01 08:18:23	11	0	1	0
       12	2016-04-01 08:24:33	11	0	1	0
       11	2016-04-01 08:27:01	11	0	1	0
        5	2016-04-01 08:27:04	11	0	1	0
        2	2016-04-01 08:40:03	11	0	1	0
       14	2016-04-01 09:11:28	11	0	1	0
       14	2016-04-01 15:03:39	11	0	1	0
        4	2016-04-01 17:32:59	11	0	1	0
        5	2016-04-01 17:33:46	11	0	1	0
       12	2016-04-01 17:35:05	11	0	1	0
       11	2016-04-01 17:36:25	11	0	1	0
        2	2016-04-01 17:38:27	11	0	1	0
       13	2016-04-01 18:45:53	11	0	1	0
        2	2016-04-04 11:05:42	11	0	1	0
        2	2016-04-04 16:34:37	11	0	1	0
        4	2016-04-05 08:18:09	11	0	1	0
        8	2016-04-05 08:18:12	11	0	1	0
       13	2016-04-05 08:19:00	11	0	1	0
       10	2016-04-05 08:24:03	11	0	1	0
       12	2016-04-05 08:25:43	11	0	1	0
       14	2016-04-05 08:28:36	11	0	1	0
        2	2016-04-05 08:43:35	11	0	1	0
        2	2016-04-05 17:42:07	11	0	1	0
       13	2016-04-05 17:43:15	11	0	1	0
        8	2016-04-05 17:43:23	11	0	1	0
       11	2016-04-05 17:43:44	11	0	1	0
       12	2016-04-05 17:45:09	11	0	1	0
       14	2016-04-05 18:36:52	11	0	1	0
        2	2016-04-06 08:08:48	11	0	1	0
       13	2016-04-06 08:14:18	11	0	1	0
        4	2016-04-06 08:18:19	11	0	1	0
       12	2016-04-06 08:18:29	11	0	1	0
       10	2016-04-06 08:20:22	11	0	1	0
       14	2016-04-06 08:26:47	11	0	1	0
        5	2016-04-06 08:29:41	11	0	1	0
        4	2016-04-06 17:34:15	11	0	1	0
       12	2016-04-06 17:35:55	11	0	1	0
       10	2016-04-06 17:41:25	11	0	1	0
       12	2016-04-06 17:41:38	11	0	1	0
        5	2016-04-06 17:59:33	11	0	1	0
       13	2016-04-06 18:15:17	11	0	1	0
        2	2016-04-06 19:02:46	11	0	1	0
       14	2016-04-06 19:18:15	11	0	1	0
       10	2016-04-07 07:53:48	11	0	1	0
        4	2016-04-07 08:10:27	11	0	1	0
       12	2016-04-07 08:21:48	11	0	1	0
       13	2016-04-07 08:23:50	11	0	1	0
       14	2016-04-07 08:25:27	11	0	1	0
        2	2016-04-07 08:30:06	11	0	1	0
       11	2016-04-07 08:25:58	11	0	1	0
       11	2016-04-06 08:26:16	11	0	1	0
